,Unnamed: 0,url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,retweets,translated_tweets,stopped_tweets,normalised_tweets
885,885,http://twitter.com/elcomercio/status/542967080736530432,11/12/2014 10:00,11/12/2014 10:00,11/12/2014 16:23,,Líneas de #Nasca: marcas dejadas por #Greenpeace son irreparables bit.ly/1BzL7sE pic.twitter.com/ZJ3VzLlYup,,Líneas de #Nasca: marcas dejadas por #Greenpeace son irreparables http://t.co/LDk0chn2NZ http://t.co/ZJ3VzLlYup,http://twitter.com/elcomercio/,http://twitter.com/,http://twitter.com/,http://twitter.com/elcomercio/status/542967080736530432,es,0,8,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/elcomercio/status/542803262580457472/photo/1"",""display_url"":""pic.twitter.com/ZJ3VzLlYup"",""url"":""http://t.co/ZJ3VzLlYup""},{""expended_url"":""http://bit.ly/1BzL7sE"",""display_url"":""bit.ly/1BzL7sE"",""url"":""http://t.co/LDk0chn2NZ""}]",http://pbs.twimg.com/media/B4hssNAIcAAlqiF.jpg,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,60,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1583132,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:8168562,,El Comercio,0,DAY,MALE,http://pbs.twimg.com/profile_images/495967970397396992/mjhT8iPt_normal.jpeg,elcomercio,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,60,1583132,60,Lines #Nasca: marks left by #Greenpeace are irreparable http://t.co/LDk0chn2NZ http://t.co/ZJ3VzLlYup,Lines #Nasca: marks left #Greenpeace irreparable http://t.co/LDk0chn2NZ http://t.co/ZJ3VzLlYup,"[u'line', u'nasca', u'mark', u'left', u'greenpeac', u'irrepar', u'httptcoldk0chn2nz', u'httptcozj3vzllyup']"
886,886,http://twitter.com/lacronicaverde/status/542966411313049601,11/12/2014 09:57,11/12/2014 09:57,11/12/2014 11:01,,"Medio ambiente no se protege dañando Patrimonio Humanidad. Estoy indignado por protesta @greenpeace_esp #Nazca, Perú pic.twitter.com/WGpqL8NYze",,"Medio ambiente no se protege dañando Patrimonio Humanidad. Estoy indignado por protesta @greenpeace_esp #Nazca, Perú http://t.co/WGpqL8NYze",http://twitter.com/lacronicaverde/,http://twitter.com/,http://twitter.com/,http://twitter.com/lacronicaverde/status/542966411313049601,es,0,45,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/lacronicaverde/status/542966411313049601/photo/1"",""display_url"":""pic.twitter.com/WGpqL8NYze"",""url"":""http://t.co/WGpqL8NYze""}]",http://pbs.twimg.com/media/B4kBErgCIAAuEH1.jpg,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,4277,0,0,,,,,,0.0,0.0,tw:118032930,,CésarJavier Palacios,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/2296480799/27bpzvucq0qtt8pkl7nc_normal.jpeg,lacronicaverde,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,4,4277,4,"Environment is not protected damaging Heritage Site. I am outraged protestgreenpeace_esp #Nazca, Peru http://t.co/WGpqL8NYze","Environment protected damaging Heritage Site. I outraged protestgreenpeace_esp #Nazca, Peru http://t.co/WGpqL8NYze","[u'environ', u'protect', u'damag', u'heritag', u'site', u'i', u'outrag', u'protestgreenpeaceesp', u'nazca', u'peru', u'httptcowgpql8nyz']"
887,887,http://twitter.com/NustaPeru/status/542964321396195328,11/12/2014 09:49,11/12/2014 09:49,11/12/2014 11:01,,@Carevomito @El_Pulgo RT por favor #fueragreenpeace #greenpeace #mnfernandez #nazca nustadelperu.cz/2014/12/no-te-…,,@Carevomito @El_Pulgo RT por favor #fueragreenpeace #greenpeace #mnfernandez #nazca http://t.co/zZeIqDHOLz,http://twitter.com/NustaPeru/,http://twitter.com/,http://twitter.com/,http://twitter.com/NustaPeru/status/542964321396195328,es,0,0,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://www.nustadelperu.cz/2014/12/no-te-metas-con-mi-nazca.html"",""display_url"":""nustadelperu.cz/2014/12/no-te-…"",""url"":""http://t.co/zZeIqDHOLz""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,573,0,0,Europe,Czech Republic,cz,Prague,Prague,14.4659797757,50.083337014899996,tw:282091271,,Ñusta del Peru,0,DAY,MALE,http://pbs.twimg.com/profile_images/540811881103884288/gEMgsVJM_normal.jpeg,NustaPeru,,Europe,Czech Republic,cz,Prague,Prague,14.4659797757,50.083337014899996,Europe,Czech Republic,cz,Prague,Prague,14.4659797757,50.083337014899996,2,573,2,CarevomitoEl_Pulgo RT please #fueragreenpeace #greenpeace #mnfernandez #nazca http://t.co/zZeIqDHOLz,CarevomitoEl_Pulgo RT please #fueragreenpeace #greenpeace #mnfernandez #nazca http://t.co/zZeIqDHOLz,"[u'carevomitoelpulgo', u'rt', u'pleas', u'fueragreenpeac', u'greenpeac', u'mnfernandez', u'nazca', u'httptcozzeiqdholz']"
888,888,http://twitter.com/bbcmundo/status/542959597070598144,11/12/2014 09:30,11/12/2014 09:30,11/12/2014 09:32,,Greenpeace pide disculpas a Perú por intervención en Líneas de Nasca bbc.in/1skSYSo,,Greenpeace pide disculpas a Perú por intervención en Líneas de Nasca http://t.co/xOY9HhGGqA,http://twitter.com/bbcmundo/,http://twitter.com/,http://twitter.com/,http://twitter.com/bbcmundo/status/542959597070598144,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bbc.in/1skSYSo"",""display_url"":""bbc.in/1skSYSo"",""url"":""http://t.co/xOY9HhGGqA""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,21,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1059591,0,0,Europe,United Kingdom,uk,Westminster,London,-0.11672184386,51.4999947297,tw:10012122,,BBC Mundo,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/2364324949/4gp59x1puhpspi60jgzn_normal.jpeg,bbcmundo,,Europe,United Kingdom,uk,Westminster,London,-0.11672184386,51.4999947297,Europe,United Kingdom,uk,Westminster,London,-0.11672184386,51.4999947297,21,1059591,21,Greenpeace apologizes to Peru for intervention Nasca Lines http://t.co/xOY9HhGGqA,Greenpeace apologizes Peru intervention Nasca Lines http://t.co/xOY9HhGGqA,"[u'greenpeac', u'apolog', u'peru', u'intervent', u'nasca', u'line', u'httptcoxoy9hhggqa']"
889,889,http://twitter.com/notiuno/status/542956984161423361,11/12/2014 09:20,11/12/2014 09:20,11/12/2014 09:22,,Greenpeace pide disculpas a Perú por ofensa en Líneas de Nasca bbc.in/1BdKXUA,,Greenpeace pide disculpas a Perú por ofensa en Líneas de Nasca http://t.co/Ik3jklftmE,http://twitter.com/notiuno/,http://twitter.com/,http://twitter.com/,http://twitter.com/notiuno/status/542956984161423361,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bbc.in/1BdKXUA"",""display_url"":""bbc.in/1BdKXUA"",""url"":""http://t.co/Ik3jklftmE""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,107201,0,0,North America,Puerto Rico,pr,Puerto Rico,Puerto Rico,-66.4810719900332,18.2258957397995,tw:54919560,,NotiUno 630,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/539477264514023424/CFjO-mWz_normal.png,notiuno,,North America,Puerto Rico,pr,Puerto Rico,Puerto Rico,-66.4810719900332,18.2258957397995,North America,Puerto Rico,pr,Puerto Rico,Puerto Rico,-66.4810719900332,18.2258957397995,2,107201,2,Greenpeace apologizes for offense Peru Nazca Lines http://t.co/Ik3jklftmE,Greenpeace apologizes offense Peru Nazca Lines http://t.co/Ik3jklftmE,"[u'greenpeac', u'apolog', u'offens', u'peru', u'nazca', u'line', u'httptcoik3jklftm']"
890,890,http://twitter.com/fiateynocorras/status/542953994570579968,11/12/2014 09:08,11/12/2014 09:08,11/12/2014 09:10,,Perú denuncia a Greenpeace por atentado contra el patrimonio en los geoglifos de Nazca. internacional.elpais.com/internacional/… vía @el_pais,,Perú denuncia a Greenpeace por atentado contra el patrimonio en los geoglifos de Nazca. http://t.co/ZlUvGzjTmE vía @el_pais,http://twitter.com/fiateynocorras/,http://twitter.com/,http://twitter.com/,http://twitter.com/fiateynocorras/status/542953994570579968,es,0,82,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://internacional.elpais.com/internacional/2014/12/10/actualidad/1418239602_732209.html"",""display_url"":""internacional.elpais.com/internacional/…"",""url"":""http://t.co/ZlUvGzjTmE""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,3561,0,0,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,tw:578264949,,Rafa,0,DAY,MALE,http://pbs.twimg.com/profile_images/465789531153641472/kRnQ59EP_normal.jpeg,fiateynocorras,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,3,3561,3,Peru Greenpeace complaint for assault against property in Nazca. http://t.co/ZlUvGzjTmE viael_pais,Peru Greenpeace complaint assault property Nazca. http://t.co/ZlUvGzjTmE viael_pais,"[u'peru', u'greenpeac', u'complaint', u'assault', u'properti', u'nazca', u'httptcozluvgzjtm', u'viaelpai']"
891,891,http://twitter.com/DLasAmericas/status/542953218184318976,11/12/2014 09:05,11/12/2014 09:05,11/12/2014 09:07,,#Perú | Greenpeace se disculpa por colocar mensajes sobre las líneas de Nazca bit.ly/1vRKDuJ,,#Perú | Greenpeace se disculpa por colocar mensajes sobre las líneas de Nazca http://t.co/RiW7qSEzcQ,http://twitter.com/DLasAmericas/,http://twitter.com/,http://twitter.com/,http://twitter.com/DLasAmericas/status/542953218184318976,es,0,58,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1vRKDuJ"",""display_url"":""bit.ly/1vRKDuJ"",""url"":""http://t.co/RiW7qSEzcQ""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,46985,0,0,,Uruguay,uy,Florida,Florida,-56.214998448,-34.0990020052,tw:1000699344,,Diario Las Américas,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/539436671939248128/l3m2eSNK_normal.jpeg,DLasAmericas,,,Uruguay,uy,Florida,Florida,-56.214998448,-34.0990020052,,Uruguay,uy,Florida,Florida,-56.214998448,-34.0990020052,2,46985,2,# Peru | Greenpeace apologizes for putting messages on the Nazca lines http://t.co/RiW7qSEzcQ,# Peru | Greenpeace apologizes putting messages Nazca lines http://t.co/RiW7qSEzcQ,"[u'peru', u'greenpeac', u'apolog', u'put', u'messag', u'nazca', u'line', u'httptcoriw7qsezcq']"
892,892,http://twitter.com/bbcmundo/status/542952067841933312,11/12/2014 09:00,11/12/2014 09:00,11/12/2014 16:10,,Greenpeace pide disculpas a Perú por intervención en Líneas de Nasca bbc.in/1z9L4jU pic.twitter.com/sP4Pq8kKeg,,Greenpeace pide disculpas a Perú por intervención en Líneas de Nasca http://t.co/So0go7dILs http://t.co/sP4Pq8kKeg,http://twitter.com/bbcmundo/,http://twitter.com/,http://twitter.com/,http://twitter.com/bbcmundo/status/542952067841933312,es,0,45,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/bbcmundo/status/542952067841933312/photo/1"",""display_url"":""pic.twitter.com/sP4Pq8kKeg"",""url"":""http://t.co/sP4Pq8kKeg""},{""expended_url"":""http://bbc.in/1z9L4jU"",""display_url"":""bbc.in/1z9L4jU"",""url"":""http://t.co/So0go7dILs""}]",http://pbs.twimg.com/media/B4jz5iRCMAAQ6XN.jpg,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,42,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1059586,0,0,Europe,United Kingdom,uk,Westminster,London,-0.11672184386,51.4999947297,tw:10012122,,BBC Mundo,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/2364324949/4gp59x1puhpspi60jgzn_normal.jpeg,bbcmundo,,Europe,United Kingdom,uk,Westminster,London,-0.11672184386,51.4999947297,Europe,United Kingdom,uk,Westminster,London,-0.11672184386,51.4999947297,42,1059586,42,Greenpeace apologizes to Peru for intervention Nasca Lines http://t.co/So0go7dILs http://t.co/sP4Pq8kKeg,Greenpeace apologizes Peru intervention Nasca Lines http://t.co/So0go7dILs http://t.co/sP4Pq8kKeg,"[u'greenpeac', u'apolog', u'peru', u'intervent', u'nasca', u'line', u'httptcoso0go7dil', u'httptcosp4pq8kkeg']"
893,893,http://twitter.com/Terra/status/542952033687715840,11/12/2014 09:00,11/12/2014 09:00,11/12/2014 09:02,,"Greenpeace causó daños irreparables en Nazca, según la fiscalía de Perú bit.ly/13aReFF pic.twitter.com/IUyGbuWVao",,"Greenpeace causó daños irreparables en Nazca, según la fiscalía de Perú http://t.co/N61fOFLUmz http://t.co/IUyGbuWVao",http://twitter.com/Terra/,http://twitter.com/,http://twitter.com/,http://twitter.com/Terra/status/542952033687715840,es,0,37,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/Terra/status/542952033687715840/photo/1"",""display_url"":""pic.twitter.com/IUyGbuWVao"",""url"":""http://t.co/IUyGbuWVao""},{""expended_url"":""http://bit.ly/13aReFF"",""display_url"":""bit.ly/13aReFF"",""url"":""http://t.co/N61fOFLUmz""}]",http://pbs.twimg.com/media/B4jz_zhCUAIknpU.png,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,23705,0,0,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,tw:77469764,,Terra,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/520149653468098560/Ets-GQcs_normal.png,Terra,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,2,23705,2,"Greenpeace caused irreparable damage to Nazca, prosecutors in Peru http://t.co/N61fOFLUmz http://t.co/IUyGbuWVao","Greenpeace caused irreparable damage Nazca, prosecutors Peru http://t.co/N61fOFLUmz http://t.co/IUyGbuWVao","[u'greenpeac', u'caus', u'irrepar', u'damag', u'nazca', u'prosecutor', u'peru', u'httptcon61foflumz', u'httptcoiuygbuwvao']"
894,894,http://twitter.com/Juan_Periodista/status/542939191290519552,11/12/2014 08:09,11/12/2014 08:09,11/12/2014 15:53,,Perú iniciará proceso contra Greenpeace por daños a Líneas de Nazca bit.ly/1x4oP0h,,Perú iniciará proceso contra Greenpeace por daños a Líneas de Nazca http://t.co/dwH3xIXjH5,http://twitter.com/Juan_Periodista/,http://twitter.com/,http://twitter.com/,http://twitter.com/Juan_Periodista/status/542939191290519552,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1x4oP0h"",""display_url"":""bit.ly/1x4oP0h"",""url"":""http://t.co/dwH3xIXjH5""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1882,0,0,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,tw:73945321,,Hank Scorpio,0,DAY,MALE,http://pbs.twimg.com/profile_images/538572227961036802/tcMx-icB_normal.png,Juan_Periodista,,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,2,1882,2,Peru initiate proceedings against Greenpeace for damage to Nazca Lines http://t.co/dwH3xIXjH5,Peru initiate proceedings Greenpeace damage Nazca Lines http://t.co/dwH3xIXjH5,"[u'peru', u'initi', u'proceed', u'greenpeac', u'damag', u'nazca', u'line', u'httptcodwh3xixjh5']"
895,895,http://twitter.com/JulianaOxenford/status/542932392806481920,11/12/2014 07:42,11/12/2014 07:42,11/12/2014 15:53,,"""El futuro es renovable"", las Líneas de Nasca ""no"" señores de Greenpeace. pic.twitter.com/u66ICpK5a4",,"""El futuro es renovable"", las Líneas de Nasca ""no"" señores de Greenpeace. http://t.co/u66ICpK5a4",http://twitter.com/JulianaOxenford/,http://twitter.com/,http://twitter.com/,http://twitter.com/JulianaOxenford/status/542932392806481920,es,0,65,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/JulianaOxenford/status/542932392806481920/photo/1"",""display_url"":""pic.twitter.com/u66ICpK5a4"",""url"":""http://t.co/u66ICpK5a4""}]",http://pbs.twimg.com/media/B4jiIkcIMAAFZTK.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,45,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,416739,0,0,,,,,,0.0,0.0,tw:458728203,,Juliana Oxenford,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/534950836107898880/mqp43RAf_normal.jpeg,JulianaOxenford,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,45,416739,45,"""The future is renewable"" Nasca Lines ""no"" lords of Greenpeace. http://t.co/u66ICpK5a4","""The future renewable"" Nasca Lines ""no"" lords Greenpeace. http://t.co/u66ICpK5a4","[u'the', u'futur', u'renew', u'nasca', u'line', u'no', u'lord', u'greenpeac', u'httptcou66icpk5a4']"
896,896,http://twitter.com/NoticiasCaracol/status/542921906463453184,11/12/2014 07:00,11/12/2014 07:00,11/12/2014 07:02,,"Gobierno peruano, indignado con Greenpeace por irrumpir en Líneas de Nazca bit.ly/1x3PWZr",,"Gobierno peruano, indignado con Greenpeace por irrumpir en Líneas de Nazca http://t.co/Aw4PHajHhW",http://twitter.com/NoticiasCaracol/,http://twitter.com/,http://twitter.com/,http://twitter.com/NoticiasCaracol/status/542921906463453184,es,0,75,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1x3PWZr"",""display_url"":""bit.ly/1x3PWZr"",""url"":""http://t.co/Aw4PHajHhW""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,5,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,4700458,0,0,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,tw:17813487,,Noticias Caracol,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/527144287574577152/VaG319-L_normal.jpeg,NoticiasCaracol,,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,5,4700458,5,"Peruvian government, disgusted with Greenpeace for breaking into Nazca Lines http://t.co/Aw4PHajHhW","Peruvian government, disgusted Greenpeace breaking Nazca Lines http://t.co/Aw4PHajHhW","[u'peruvian', u'govern', u'disgust', u'greenpeac', u'break', u'nazca', u'line', u'httptcoaw4phajhhw']"
897,897,http://twitter.com/PeruNews/status/542917389579714560,11/12/2014 06:42,11/12/2014 06:42,11/12/2014 06:45,,Líneas de Nasca: Ministerio de Cultura rechazó disculpas de Greenpeace #PeruNews perunews.info /pv dld.bz/d3GRa,,Líneas de Nasca: Ministerio de Cultura rechazó disculpas de Greenpeace #PeruNews http://t.co/BlPKQ7wEWW /pv http://t.co/A6nNNI8RaN,http://twitter.com/PeruNews/,http://twitter.com/,http://twitter.com/,http://twitter.com/PeruNews/status/542917389579714560,es,0,24,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://perunews.info"",""display_url"":""perunews.info"",""url"":""http://t.co/BlPKQ7wEWW""},{""expended_url"":""http://dld.bz/d3GRa"",""display_url"":""dld.bz/d3GRa"",""url"":""http://t.co/A6nNNI8RaN""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,5,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,131457,0,0,,,,,,0.0,0.0,tw:75684101,,Perú News ,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/3729342997/467f36e9fbeef7752ca9391cf573eb46_normal.jpeg,PeruNews,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,5,131457,5,Nasca Lines: Ministry of Culture refused to apologize for Greenpeace #PeruNews http://t.co/BlPKQ7wEWW / pv http://t.co/A6nNNI8RaN,Nasca Lines: Ministry Culture refused apologize Greenpeace #PeruNews http://t.co/BlPKQ7wEWW / pv http://t.co/A6nNNI8RaN,"[u'nasca', u'line', u'ministri', u'cultur', u'refus', u'apolog', u'greenpeac', u'perunew', u'httptcoblpkq7weww', u'pv', u'httptcoa6nnni8ran']"
898,898,http://twitter.com/ceppdi/status/542911195179913218,11/12/2014 06:18,11/12/2014 06:18,11/12/2014 06:20,,"Cínicas ""disculpas"" de @GreenpeaceGreenpeace por Lineas Nazca. En 2008 hicieron lo mismo en Machu Picchu laslorojas.com/greenpeace-pon… pic.twitter.com/OLRUHuAo8w",,"Cínicas ""disculpas"" de @Greenpeace por Lineas Nazca. En 2008 hicieron lo mismo en Machu Picchu http://t.co/U6nAVjPS6c http://t.co/OLRUHuAo8w",http://twitter.com/ceppdi/,http://twitter.com/,http://twitter.com/,http://twitter.com/ceppdi/status/542911195179913218,es,0,42,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/ceppdi/status/542911195179913218/photo/1"",""display_url"":""pic.twitter.com/OLRUHuAo8w"",""url"":""http://t.co/OLRUHuAo8w""},{""expended_url"":""http://laslorojas.com/greenpeace-pone-en-peligro-ruinas-de-machu-picchu/"",""display_url"":""laslorojas.com/greenpeace-pon…"",""url"":""http://t.co/U6nAVjPS6c""}]",http://pbs.twimg.com/media/B4jOvZZCMAAJcnt.png,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,24,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,27809,0,0,,,,,,0.0,0.0,tw:63890093,,Políticas Públicas,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/1213082451/ceppdi-americalatina_normal.jpg,ceppdi,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,24,27809,24,"Cynical ""apologies"" ofGreenpeace by Nazca Lines. In 2008 they did the same in Machu Picchu http://t.co/U6nAVjPS6c http://t.co/OLRUHuAo8w","Cynical ""apologies"" ofGreenpeace Nazca Lines. In 2008 Machu Picchu http://t.co/U6nAVjPS6c http://t.co/OLRUHuAo8w","[u'cynic', u'apolog', u'ofgreenpeac', u'nazca', u'line', u'in', u'2008', u'machu', u'picchu', u'httptcou6navjps6c', u'httptcoolruhuao8w']"
899,899,http://twitter.com/Mike_Bryce_/status/542908486397743104,11/12/2014 06:07,11/12/2014 06:07,11/12/2014 06:09,,¿Qué pasaría si encuentran oro debajo de una de las lineas de Nasca? Miguel Santillana ya estaría haciendo piques con su auto. #Greenpeace,,¿Qué pasaría si encuentran oro debajo de una de las lineas de Nasca? Miguel Santillana ya estaría haciendo piques con su auto. #Greenpeace,http://twitter.com/Mike_Bryce_/,http://twitter.com/,http://twitter.com/,http://twitter.com/Mike_Bryce_/status/542908486397743104,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,isQuestion,,,[],,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,162,0,0,,,,,,0.0,0.0,tw:2408048894,,Mike Bryce ,0,DAY,MALE,http://pbs.twimg.com/profile_images/485989184251756545/ASsQp0X1_normal.jpeg,Mike_Bryce_,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,3,162,3,What if you find gold under one of the lines of Nasca? Miguel Santillana already be doing piques your car. #Greenpeace,What find gold one lines Nasca? Miguel Santillana already piques car. #Greenpeace,"[u'what', u'find', u'gold', u'one', u'line', u'nasca', u'miguel', u'santillana', u'alreadi', u'piqu', u'car', u'greenpeac']"
